word;context;year;file_path;original_token;target_position;context_length;signature;hash
inboorlingen;"; bello naer curaflou keerde, or li jn cygen.volck ,na dat het 6 ma- roma den 19 ober.den paus deed sondag chfent vo het txofen, inboorlingen van curaflou, den hals gebroken hadde, af- eerft in veele macnden de jjlis. . , . . , . gelopen en de schipper en stuurman";1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/04/21/DDD_ddd_011227296_mpeg21/DDD_011227296_0004_articletext.xml;inboorlingen;25;51;bello naer curaflou keerde cygenvolck roma den oberden paus deed sondag chfent txofen inboorlingen curaflou den hals gebroken hadde eerft veele macnden jjlis gelopen schipper stuurman;3d41c18895b0ebc5edeb5b29982baa1d
inboorlingen;een verhandeling van dc paflaet-winden.zee- en stromen der verfengdc luchtftreeck, in de gantfehe werelt. met een ko,te befchrijving van natal in frica er. deffd gewalten, inboorlingen, . : hier is bygevoegt een naukeurige fchr jv,ng van darten of de lant-engtevan khelfende een verhael van desschrijvers verblijf en fondei hngc avonturcn.aldaer, nevens;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/05/05/DDD_ddd_011227531_mpeg21/DDD_011227531_0004_articletext.xml;inboorlingen,;25;51;verhandeling paflaetwindenzee stromen der verfengdc luchtftreeck gantfehe werelt kote befchrijving natal frica deffd gewalten inboorlingen hier bygevoegt naukeurige fchr jvng darten lantengtevan khelfende verhael desschrijvers verblijf fondei hngc avonturcnaldaer nevens;4c3338fb1d5493210faa3354eeae8497
inboorlingen;verfhout, mandel vantukatan,campcchie en nieiispangc eenverhandeling van rngetvden ensf romen der verfenfedc luchtftreek in de gantfchewerelt.met een korte befchnjving van natal jnafnca en deflelfs gewaflen, inboorlingen . hier is bygevoegt een naukeurige beichrijving van darten de lant-enete vanamerica.behelfende eenverhael van dei rluiiversverbliifen fonderlinceavontu ren aldaer,nevens degefteltenis van het lant,dekuften,bomen,vruchten,beeften. .,als mede;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/05/12/DDD_ddd_011227534_mpeg21/DDD_011227534_0004_articletext.xml;inboorlingen;25;51;verfhout mandel vantukatancampcchie nieiispangc eenverhandeling rngetvden ensf romen der verfenfedc luchtftreek gantfchewereltmet korte befchnjving natal jnafnca deflelfs gewaflen inboorlingen hier bygevoegt naukeurige beichrijving darten lantenete vanamericabehelfende eenverhael dei rluiiversverbliifen fonderlinceavontu ren aldaernevens degefteltenis lantdekuftenbomenvruchtenbeeften als mede;9ac920cc0ebeae225e2770750657105a
inboorlingen;", hebben fianfchcn dienft genomen , en fullen eenige compagnien in huffaars habyt opgerecht woiden: ook heeft de rwmtiglte man.van alle de jonge manlchap der inboorlingen hier te lande dienft moeren riemen, en een yder dient lot getroffen heeft voort genioeren; ook worden in den opper- en onder-elfas cao man in";1692;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1692/12/09/DDD_ddd_010707682_mpeg21/DDD_010707682_0003_articletext.xml;inboorlingen;25;51;hebben fianfchcn dienft genomen fullen eenige compagnien huffaars habyt opgerecht woiden ook heeft rwmtiglte manvan alle jonge manlchap der inboorlingen hier lande dienft moeren riemen yder dient lot getroffen heeft voort genioeren ook worden den opper onderelfas cao man;e552a6654a8d23b3991e876325d337f7
inboorlingen;van -legcenc, welckfc tot goetmaki van delelve ingevoert weiden, ca verder, dat het capitael van de bank van engelant door nieuwe on- - erteeckeaingen by inboorlingen, vremdelingen en andere veimeerlert fal werden,doch dat voor vergrooten van dien voor den 3 augufti 7 van de tegenwoordige leden en 7 van de euwe;1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/04/27/DDD_ddd_011227247_mpeg21/DDD_011227247_0003_articletext.xml;inboorlingen,;25;51;legcenc welckfc goetmaki delelve ingevoert weiden verder capitael bank engelant nieuwe erteeckeaingen inboorlingen vremdelingen andere veimeerlert fal werdendoch vergrooten dien den augufti tegenwoordige leden euwe;e058f20995427d4b9bb5f0ffbc6582a8
moor;"der naturenatollen ghebruyeken die haer leert heafelvea te redden foo zy beft konne ;! gbelijck zy dan; vanivfahckfi jckra de veel ru - teryvan de mooren laten toefutte ri ,om to haer aso irentteover te al ? we lckede ropmiche sto leer aenfiet. de handelingh van den cardinael grimaldi gaen leer";1660;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1660/06/29/DDD_ddd_010900221_mpeg21/DDD_010900221_0001_articletext.xml;mooren;25;51;der naturenatollen ghebruyeken die haer leert heafelvea redden foo beft konne gbelijck dan vanivfahckfi jckra veel teryvan mooren laten toefutte haer aso irentteover lckede ropmiche sto leer aenfiet handelingh den cardinael grimaldi gaen leer;9452a2ba3648119ba8d184d6d9f65c7e
moor;fen en haren ninck is yerwillight ! gbeworden , derhalve nveibooptnfenoockdaer.van tte reftitutie in kortere verltae . de gedacbie stercktovan ram blyft noch door de mooren foo vin daer verftaen foo veel als ge blocqueetu jndehavens van gadi se pafcha we rt in aller neerftigheytgearbeyt aen de sche - . pen;1660;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1660/09/21/DDD_ddd_010901199_mpeg21/DDD_010901199_0002_articletext.xml;mooren;25;51;fen haren ninck yerwillight gbeworden derhalve nveibooptnfenoockdaervan tte reftitutie kortere verltae gedacbie stercktovan ram blyft noch mooren foo vin daer verftaen foo veel als blocqueetu jndehavens gadi pafcha aller neerftigheytgearbeyt aen sche pen;62426c184c7ec91b605be49f99538dab
moor;"xy smeken, en baw mtac met paflagicr . 80 ;er , zijnde gheladen met suycker, komende . vest schip de locge print, capit, gijsbert de moor, utet geu icke lsdinge kdea, ca gemonteert met 19 stucken van de caribist 1 landen, hebben gerafcontretrt, op 36 graden, ti fle hcn de csribiffcen";1666;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1666/07/03/DDD_ddd_010926691_mpeg21/DDD_010926691_0006_articletext.xml;moor,;25;51;smeken baw mtac paflagicr zijnde gheladen suycker komende vest schip locge print capit gijsbert moor utet geu icke lsdinge kdea gemonteert stucken caribist landen hebben gerafcontretrt graden fle hcn csribiffcen;a8735ba4cabab7c1b4e809644573962b
moor;"1 :- : van schip den am.nt,auiwer qjae. ru,dea sape .vat, utifo ve rtrocicei .aer lt6cl iffm, , door een mift. lvrr,neaf 4envar.hen; ; de moor genomen., fooal, hy demoor mfende nen-tn sßorgonrfivljgh,waeye ideengei, ,annac erde,meynendedcerdah . , een ipatigtae, mu de.muo ,ficnd dat hy onder fijn ; nara ce miou ;";1666;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1666/06/29/DDD_ddd_010926690_mpeg21/DDD_010926690_0007_articletext.xml;moor;25;51;schip den amntauiwer qjae rudea sape vat utifo rtrocicei aer lt6cl iffm mift lvrrneaf 4envarhen moor genomen fooal demoor mfende nentn sßorgonrfivljghwaeye ideengei annac erdemeynendedcerdah ipatigtae demuo ficnd fijn nara miou;1e59f732ade428dc8a160345f72fbac4
moor;"rhiade rt fal jn-: defelve hadde ondertufichen .; nj --- se cours te verhinderen : maer nien had yt ghevo hden dat. ,-. feccke kn moor. diene nde de marcjuis villa correfpo nde ; ? .- , - - - -. ti-. - - - _ , -_. - -. :.";1666;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1666/06/22/DDD_ddd_010926688_mpeg21/DDD_010926688_0001_articletext.xml;moor.;25;51;rhiade fal defelve hadde ondertufichen cours verhinderen maer nien had ghevo hden feccke moor diene nde marcjuis villa correfpo nde;73b7d9b740f089d98c23d655a9f8dbe6
moor;"gelyk ook ceuta, van waer men heeft dat de onve demynen dervyanden hadden gerui neerd; doch dat zy de groote myne, die zy van de mooren hadden ingekieegen, dooi de menigte van watei dat ei in quant, hadden moeten verlaten, na die alvoorens gerui neerd te hebben. op de icuft van";1695;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1695/06/02/DDD_ddd_011025708_mpeg21/DDD_011025708_0002_articletext.xml;mooren;25;51;gelyk ook ceuta waer men heeft onve demynen dervyanden hadden gerui neerd doch groote myne die mooren hadden ingekieegen dooi menigte watei quant hadden moeten verlaten die alvoorens gerui neerd hebben icuft;5fbc57081027dc7c6d4137144f734367
moor;hebben. op de icuft van andaufien worden feei veel barken by een gebragt, om 7 ofbooo man na ceuta te tranfporteeien, en te trachten de mooren op te daen, welke men blyft feggen, dat een andere ooilog hebben tegen de alcaide van sus . die tegen haer lebelleeit. na cadixu oidre;1695;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1695/06/02/DDD_ddd_011025708_mpeg21/DDD_011025708_0002_articletext.xml;mooren;25;51;hebben icuft andaufien worden feei veel barken gebragt ofbooo man ceuta tranfporteeien trachten mooren daen welke men blyft feggen andere ooilog hebben alcaide sus die haer lebelleeit cadixu oidre;5213bfc89664773f15822153e3006d06
moor;"dat de franffe palamosgeflccht en . ..kofta!rkkwc-dcr gdktckt hebben ; cw dat daet mede de vclttocht aendiekantgecyndigtis. vaa ceuta hoort men niet andcts.als da: de mooren noch voor die plaets bl. -.-cn. onder de grooten bevint men veel sieckcn.cn onder hen den almirant vancaftiiien, di giave van fuenfalida, bcc.";1695;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1695/11/01/DDD_ddd_010680328_mpeg21/DDD_010680328_0002_articletext.xml;mooren;25;49;franffe palamosgeflccht koftarkkwcdcr gdktckt hebben daet mede vclttocht aendiekantgecyndigtis vaa ceuta hoort men niet andctsals mooren noch die plaets grooten bevint men veel sieckcncn hen den almirant vancaftiiien giave fuenfalida bcc;7bc844005d955ac5cf2935f87ee27f79
moor;daer advys heefi bekomen dat er gebrek was van quikfilver en andere goederen. niet tegenftaende onfe gjaleyen 6co mannen in ceuta hebben gebragt, zyn dc mooren , we ke die plaets belegert hebben , foo verre geavanceett, dat men lraer met canon niet meer kan bcfchadigen, en dat fy begonnen te;1695;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1695/02/12/DDD_ddd_011025705_mpeg21/DDD_011025705_0002_articletext.xml;mooren;25;51;daer advys heefi bekomen gebrek was quikfilver andere goederen niet tegenftaende onfe gjaleyen 6co mannen ceuta hebben gebragt zyn mooren die plaets belegert hebben foo verre geavanceett men lraer canon niet meer kan bcfchadigen begonnen;f3ccbcb22bdcf1085bd6428f341b0aa3
moor;"- , vreeiden die van tetuan, dat fy met udenlanden, weshalven erck opde been , ,erfiende, dat de franichen haer cours veret sp jj4 ll,tnde mooren voorceuta, en ontmoe- gouverneur met meer als 200 paerden , die op fouragie gewceft waren, weleke meende te beletten; maer den gouverneur retireerde met de";1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/07/24/DDD_ddd_010899148_mpeg21/DDD_010899148_0001_articletext.xml;mooren;25;51;vreeiden die tetuan udenlanden weshalven erck opde been erfiende franichen haer cours veret jj4 lltnde mooren voorceuta ontmoe gouverneur meer als 200 paerden die fouragie gewceft waren weleke meende beletten maer den gouverneur retireerde;4292bc76fda7379705da3d58d13bc53d
moor;"paerden , die op fouragie gewceft waren, weleke meende te beletten; maer den gouverneur retireerde met de lijnt in goede ordre , en loekte de mooren tot onder het geichut van ceura , dat loodapperuphaer losbrandc , dat cr meeralio ooop de plaets bl-. - , daer in tegendeel niet meer,";1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/07/24/DDD_ddd_010899148_mpeg21/DDD_010899148_0001_articletext.xml;mooren;25;51;paerden die fouragie gewceft waren weleke meende beletten maer den gouverneur retireerde lijnt goede ordre loekte mooren geichut ceura loodapperuphaer losbrandc meeralio ooop plaets daer tegendeel niet meer;d738f6874fb8433597ee05828688588a
moor;meer, als twee spanjaerden gequetft wierden. dit uoc luyvere waerhtit, van hetgeenem dele refcontte is voorgevallen, niet tegenttaende ibmmige ytilroyen, dat er meer als 6000 mooren gebleven zijn, bd dat-de onie sint jacob mtt een gloeyend waert gelieu heeft, die de moeren weg joeg en op de vlucht dree;1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/07/24/DDD_ddd_010899148_mpeg21/DDD_010899148_0001_articletext.xml;mooren;25;49;meer als twee spanjaerden gequetft wierden dit uoc luyvere waerhtit hetgeenem dele refcontte voorgevallen niet tegenttaende ibmmige ytilroyen meer als 6000 mooren gebleven zijn datde onie sint jacob mtt gloeyend waert gelieu heeft die moeren weg joeg vlucht dree;9d85349b12b0f02e89bcab6495ce4823
moor;ne-1 len ! 10 geene de mooien haer in eerltewilde , de ftilnee fulcks nader vetfoeckende, is haet r_et,ierb- ndei ulrchen lijn de france melde mooren in , waetf ireek gekomen, fo prefenteetde monft. de vivonne , eks , , euta te watet te attaqueeren, indien de mooren , ietin ra de;1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/07/26/DDD_ddd_010899149_mpeg21/DDD_010899149_0001_articletext.xml;mooren;25;51;ne1 len geene mooien haer eerltewilde ftilnee fulcks nader vetfoeckende haet r_etierb ndei ulrchen lijn france melde mooren waetf ireek gekomen prefenteetde monft vivonne eks euta watet attaqueeren indien mooren ietin;2c1cad21e190dace5fe01e72de2f4e5a
moor;lijn de france melde mooren in , waetf ireek gekomen, fo prefenteetde monft. de vivonne , eks , , euta te watet te attaqueeren, indien de mooren , ietin ra de wilden doen: met byvoeginghe, dat maetde fec,piiev beerden. end plaets aen de mooien foudelaten, vi, vlek vaade mooren, die daet op;1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/07/26/DDD_ddd_010899149_mpeg21/DDD_010899149_0001_articletext.xml;mooren;25;51;lijn france melde mooren waetf ireek gekomen prefenteetde monft vivonne eks euta watet attaqueeren indien mooren ietin wilden doen byvoeginghe maetde fecpiiev beerden end plaets aen mooien foudelaten vlek vaade mooren die daet;6eec9a0d280c446efd38cf9b9f2e0d36
moor;attaqueeren, indien de mooren , ietin ra de wilden doen: met byvoeginghe, dat maetde fec,piiev beerden. end plaets aen de mooien foudelaten, vi, vlek vaade mooren, die daet op de kuil commandeerde 1 verfts . -cr hemniet neemen , maer nam aen, aen lijn fe.00 -! srn lc! 4 dckeijt te;1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/07/26/DDD_ddd_010899149_mpeg21/DDD_010899149_0001_articletext.xml;mooren,;25;51;attaqueeren indien mooren ietin wilden doen byvoeginghe maetde fecpiiev beerden end plaets aen mooien foudelaten vlek vaade mooren die daet kuil commandeerde verfts hemniet neemen maer nam aen aen lijn fe00 srn dckeijt;2581bda6a8c27acd90e244aa8618d408
moor;ten dage en plaetlcn en dot fijn proffijt. , vtf jji in gevolge van het 15 artijckcl van het nieuwe oetroy opden 1 september lactft, moor hare hoog mog.de heercnsraten ccncracl at de nederlanden, aen de rcfpcctivc participanten, uyt hoofde van obligaiien ende actie van dc voorgaendcweft-indifchecomp3snl bchclfcndc het aenlltllen in;1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/10/30/DDD_ddd_010899076_mpeg21/DDD_010899076_0005_articletext.xml;moor;25;51;ten dage plaetlcn dot fijn proffijt vtf jji gevolge artijckcl nieuwe oetroy opden september lactft moor hare hoog mogde heercnsraten ccncracl nederlanden aen rcfpcctivc participanten uyt hoofde obligaiien ende actie voorgaendcweftindifchecomp3snl bchclfcndc aenlltllen;227eb4af9f980f0d5e4a86dcae5d3254
moor;"ri ; se iii . : - de btbbprid , , ,dl vail itftit ripitnhaddtnih epbende , fiivdeiafc tact gafalveert :: tn tcbbtnai uy , moore ti.- die ft irj. - ? : - : ge ririto -ri! uddtn , ytaffae ij fa. kni ttt. . .yo lck engo edertn uytx";1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/10/16/DDD_ddd_010927397_mpeg21/DDD_010927397_0002_articletext.xml;moore;25;51;iii btbbprid vail itftit ripitnhaddtnih epbende fiivdeiafc tact gafalveert tcbbtnai moore die irj ririto uddtn ytaffae kni ttt lck engo edertn uytx;6ff1ce8ae4df7d644ec0fa90d1fb92fd
moor;"met een koopvaerdy-schip ituft kamende . verfta-1 men , dat den -fta manen 500 en . . -fy -;: bruiden, uyt die stad getroc: nooo mooren , die het platte landt londerden; en dat met defelve - zij de, haer ganfehbadverflagen, 1 1000 van de fijne.cn 5 cnrtfrenen. paffagietsheeft men, dattotconflantinope! ,";1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/10/09/DDD_ddd_010899067_mpeg21/DDD_010899067_0001_articletext.xml;mooren;25;51;koopvaerdyschip ituft kamende verfta1 men den fta manen 500 bruiden uyt die stad getroc nooo mooren die platte landt londerden defelve zij haer ganfehbadverflagen 1000 fijnecn cnrtfrenen paffagietsheeft men dattotconflantinope;3023f657fe4b3f7b23f28d890e6ba9c3
moor;"soldaten die tic begint oock al te gevoelen.wat benauwtheyt is. don beroardo de salinas vettrock eergifteren rae sr. scbaftiaenmet de -uu ina.ca piteyn paflcliie? de moor lal van daer de poft op madrid ernen..;,, .-, . 1; gent den mey.dcitig schepen heeft men hiei heden doen vaeidlg houden, waer toeen weet";1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/05/31/DDD_ddd_010927315_mpeg21/DDD_010927315_0006_articletext.xml;moor;25;51;soldaten die tic begint oock gevoelenwat benauwtheyt don beroardo salinas vettrock eergifteren rae scbaftiaenmet inaca piteyn paflcliie moor lal daer poft madrid ernen gent den meydcitig schepen heeft men hiei heden doen vaeidlg houden waer toeen weet;f1bfe349ffa542f31a1c00f447317747
